kept_rule_id	span_id
spans-passthrough-candidates/sent_0001-e0217341	NIST AI RMF profiles_removed/ms-2-3-004/sent_0001
spans-passthrough-candidates/sent_0001-7141b97f	NIST AI RMF profiles_removed/ms-2-3-004/sent_0001
spans-passthrough-candidates/sent_0001-78af1b5e	NIST AI RMF profiles_removed/ms-2-3-004/sent_0001
spans-passthrough-candidates/sent_0001-43d7f146	NIST AI RMF profiles_removed/ms-2-3-004/sent_0001
spans-passthrough-candidates/sent_0002-249f841a	NIST AI RMF profiles_removed/ms-2-3-004/sent_0002
spans-passthrough-candidates/sent_0002-ff828571	NIST AI RMF profiles_removed/ms-2-3-004/sent_0002
spans-passthrough-candidates/sent_0002-414c6359	NIST AI RMF profiles_removed/ms-2-3-004/sent_0002
spans-passthrough-candidates/sent_0002-adbbc241	NIST AI RMF profiles_removed/ms-2-3-004/sent_0002
spans-passthrough-candidates/sent_0003-a0354916	NIST AI RMF profiles_removed/ms-2-3-004/sent_0003
spans-passthrough-candidates/sent_0003-32b0d69e	NIST AI RMF profiles_removed/ms-2-3-004/sent_0003
spans-passthrough-candidates/sent_0001-c704d700	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0001-ed3871bc	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0001-c49b4f5e	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0001-432d55c8	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0001-094770dd	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0001-9d9deeaa	NIST AI RMF profiles_removed/measure-2-6/sent_0001
spans-passthrough-candidates/sent_0002-4106410c	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-a02eff23	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-89a2731f	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-78de9da7	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-76b49c44	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-92de6188	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-a56f5a3a	NIST AI RMF profiles_removed/measure-2-6/sent_0002
